axis_id,side,split,pair_id,template_id,label_logprob_diff,prompt
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0036_3d8b66b3ed,3,2.536072190850973,A clinician reviews the diagnosis 'Allergic arthritis involving hand' with ICD code 716.24. This diagnosis belongs to the concept
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0036_3d8b66b3ed,4,8.046214401256293,"In a diagnostic terminology table, 716.24 means Allergic arthritis involving hand. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0036_3d8b66b3ed,5,0.2835737243294716,Coding audit: diagnosis=716.24; description=Allergic arthritis involving hand. Assign the medical concept label:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0036_3d8b66b3ed,6,-2.6599081568419933,EHR problem list item: Allergic arthritis involving hand. The high-level concept represented by this item is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0036_3d8b66b3ed,7,4.8539749966003,"For ICD concept 716.24, 'Allergic arthritis involving hand', the contrastive label should be"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0037_d01564a3d9,1,-0.6410534474998713,Clinical coding note: ICD 711.01 is described as Pyogenic arthritis involving shoulder region. The contrastive medical concept is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0037_d01564a3d9,2,-0.05552630079910159,Medical ontology entry: Pyogenic arthritis involving shoulder region (711.01). The best concept label is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0037_d01564a3d9,3,-5.543682180345058,A clinician reviews the diagnosis 'Pyogenic arthritis involving shoulder region' with ICD code 711.01. This diagnosis belongs to the concept
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0037_d01564a3d9,4,-5.528493265330326,"In a diagnostic terminology table, 711.01 means Pyogenic arthritis involving shoulder region. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0037_d01564a3d9,5,-5.171863063704222,Coding audit: diagnosis=711.01; description=Pyogenic arthritis involving shoulder region. Assign the medical concept label:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0037_d01564a3d9,6,3.6785242445766926,EHR problem list item: Pyogenic arthritis involving shoulder region. The high-level concept represented by this item is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0037_d01564a3d9,7,0.06353415176272392,"For ICD concept 711.01, 'Pyogenic arthritis involving shoulder region', the contrastive label should be"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0037_d01564a3d9,1,2.269311722368002,Clinical coding note: ICD 719.94 is described as Unspecified disorder of hand joint. The contrastive medical concept is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0037_d01564a3d9,2,5.743324491195381,Medical ontology entry: Unspecified disorder of hand joint (719.94). The best concept label is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0037_d01564a3d9,3,1.0917678016703576,A clinician reviews the diagnosis 'Unspecified disorder of hand joint' with ICD code 719.94. This diagnosis belongs to the concept
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0037_d01564a3d9,4,5.4882452809251845,"In a diagnostic terminology table, 719.94 means Unspecified disorder of hand joint. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0037_d01564a3d9,5,3.111987207084894,Coding audit: diagnosis=719.94; description=Unspecified disorder of hand joint. Assign the medical concept label:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0037_d01564a3d9,6,4.665176745504141,EHR problem list item: Unspecified disorder of hand joint. The high-level concept represented by this item is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0037_d01564a3d9,7,2.7903068056330085,"For ICD concept 719.94, 'Unspecified disorder of hand joint', the contrastive label should be"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0038_fd5bb0d4f2,1,7.3717410787940025,"Clinical coding note: ICD 730.97 is described as Unspecified infection of bone, ankle and foot. The contrastive medical concept is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0038_fd5bb0d4f2,2,16.219515695236623,"Medical ontology entry: Unspecified infection of bone, ankle and foot (730.97). The best concept label is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0038_fd5bb0d4f2,3,6.3967215535230935,"A clinician reviews the diagnosis 'Unspecified infection of bone, ankle and foot' with ICD code 730.97. This diagnosis belongs to the concept"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0038_fd5bb0d4f2,4,6.644386822823435,"In a diagnostic terminology table, 730.97 means Unspecified infection of bone, ankle and foot. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0038_fd5bb0d4f2,5,3.616621460125316,"Coding audit: diagnosis=730.97; description=Unspecified infection of bone, ankle and foot. Assign the medical concept label:"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0038_fd5bb0d4f2,6,10.027495079229993,"EHR problem list item: Unspecified infection of bone, ankle and foot. The high-level concept represented by this item is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0038_fd5bb0d4f2,7,8.55571660026908,"For ICD concept 730.97, 'Unspecified infection of bone, ankle and foot', the contrastive label should be"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0038_fd5bb0d4f2,1,3.1101272157393396,Clinical coding note: ICD 718.17 is described as Loose body in ankle and foot joint. The contrastive medical concept is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0038_fd5bb0d4f2,2,1.205457506235689,Medical ontology entry: Loose body in ankle and foot joint (718.17). The best concept label is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0038_fd5bb0d4f2,3,4.0406230222433805,A clinician reviews the diagnosis 'Loose body in ankle and foot joint' with ICD code 718.17. This diagnosis belongs to the concept
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0038_fd5bb0d4f2,4,10.092739616869949,"In a diagnostic terminology table, 718.17 means Loose body in ankle and foot joint. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0038_fd5bb0d4f2,5,6.973847161978483,Coding audit: diagnosis=718.17; description=Loose body in ankle and foot joint. Assign the medical concept label:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0038_fd5bb0d4f2,6,-6.223413236439228,EHR problem list item: Loose body in ankle and foot joint. The high-level concept represented by this item is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0038_fd5bb0d4f2,7,4.370821237913333,"For ICD concept 718.17, 'Loose body in ankle and foot joint', the contrastive label should be"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0039_24d86b3b88,1,9.686400979757309,Clinical coding note: ICD 730.26 is described as Unspecified osteomyelitis involving lower leg. The contrastive medical concept is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0039_24d86b3b88,2,20.33457266446203,Medical ontology entry: Unspecified osteomyelitis involving lower leg (730.26). The best concept label is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0039_24d86b3b88,3,7.99119467579294,A clinician reviews the diagnosis 'Unspecified osteomyelitis involving lower leg' with ICD code 730.26. This diagnosis belongs to the concept
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0039_24d86b3b88,4,9.913339604740031,"In a diagnostic terminology table, 730.26 means Unspecified osteomyelitis involving lower leg. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0039_24d86b3b88,5,8.396122001111507,Coding audit: diagnosis=730.26; description=Unspecified osteomyelitis involving lower leg. Assign the medical concept label:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0039_24d86b3b88,6,11.102458191569895,EHR problem list item: Unspecified osteomyelitis involving lower leg. The high-level concept represented by this item is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0039_24d86b3b88,7,6.152567279525101,"For ICD concept 730.26, 'Unspecified osteomyelitis involving lower leg', the contrastive label should be"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0039_24d86b3b88,1,2.876834147842601,Clinical coding note: ICD 719.09 is described as Effusion of joint of multiple sites. The contrastive medical concept is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0039_24d86b3b88,2,7.965396724874154,Medical ontology entry: Effusion of joint of multiple sites (719.09). The best concept label is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0039_24d86b3b88,3,4.710393027402461,A clinician reviews the diagnosis 'Effusion of joint of multiple sites' with ICD code 719.09. This diagnosis belongs to the concept
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0039_24d86b3b88,4,8.557094990566839,"In a diagnostic terminology table, 719.09 means Effusion of joint of multiple sites. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0039_24d86b3b88,5,8.89114763122052,Coding audit: diagnosis=719.09; description=Effusion of joint of multiple sites. Assign the medical concept label:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0039_24d86b3b88,6,-0.3928561192005873,EHR problem list item: Effusion of joint of multiple sites. The high-level concept represented by this item is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0039_24d86b3b88,7,2.587066290900111,"For ICD concept 719.09, 'Effusion of joint of multiple sites', the contrastive label should be"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,1,9.657118738628924,Clinical coding note: ICD 730.22 is described as Unspecified osteomyelitis involving upper arm. The contrastive medical concept is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,2,17.842791207134724,Medical ontology entry: Unspecified osteomyelitis involving upper arm (730.22). The best concept label is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,3,7.045279223879334,A clinician reviews the diagnosis 'Unspecified osteomyelitis involving upper arm' with ICD code 730.22. This diagnosis belongs to the concept
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,4,9.668176662235055,"In a diagnostic terminology table, 730.22 means Unspecified osteomyelitis involving upper arm. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,5,8.166759112849832,Coding audit: diagnosis=730.22; description=Unspecified osteomyelitis involving upper arm. Assign the medical concept label:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,6,9.295868995599449,EHR problem list item: Unspecified osteomyelitis involving upper arm. The high-level concept represented by this item is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,7,5.437486312352121,"For ICD concept 730.22, 'Unspecified osteomyelitis involving upper arm', the contrastive label should be"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,1,6.694741261191666,"Clinical coding note: ICD 719.00 is described as Effusion of joint, site unspecified. The contrastive medical concept is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,2,7.402781246928498,"Medical ontology entry: Effusion of joint, site unspecified (719.00). The best concept label is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,3,6.585735895409016,"A clinician reviews the diagnosis 'Effusion of joint, site unspecified' with ICD code 719.00. This diagnosis belongs to the concept"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,4,9.940632691956125,"In a diagnostic terminology table, 719.00 means Effusion of joint, site unspecified. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,5,9.697368795983493,"Coding audit: diagnosis=719.00; description=Effusion of joint, site unspecified. Assign the medical concept label:"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,6,3.2352998442947865,"EHR problem list item: Effusion of joint, site unspecified. The high-level concept represented by this item is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0040_3489b83267,7,6.20683021354489,"For ICD concept 719.00, 'Effusion of joint, site unspecified', the contrastive label should be"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,test,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0041_75f3e3186f,8,-2.389282425865531,"The diagnosis text is 'Acute osteomyelitis involving shoulder region'. In this experiment, its medical concept side is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,test,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0041_75f3e3186f,9,14.064352853107266,Medical concept extraction task. Input diagnosis: Acute osteomyelitis involving shoulder region. Output concept:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,test,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0041_75f3e3186f,10,-7.94989344663918,"Given the ICD description Acute osteomyelitis involving shoulder region and code 730.01, classify the concept as"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,test,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0041_75f3e3186f,8,7.780230798758566,"The diagnosis text is 'Kaschin-Beck disease involving hand'. In this experiment, its medical concept side is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,test,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0041_75f3e3186f,9,6.644719919422641,Medical concept extraction task. Input diagnosis: Kaschin-Beck disease involving hand. Output concept:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,test,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0041_75f3e3186f,10,6.361553491209634,"Given the ICD description Kaschin-Beck disease involving hand and code 716.04, classify the concept as"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,test,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0042_135a3298bc,8,-0.17163135530427098,"The diagnosis text is 'Chronic osteomyelitis involving multiple sites'. In this experiment, its medical concept side is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,test,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0042_135a3298bc,9,25.751616761786863,Medical concept extraction task. Input diagnosis: Chronic osteomyelitis involving multiple sites. Output concept:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,test,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0042_135a3298bc,10,0.5933421021327376,"Given the ICD description Chronic osteomyelitis involving multiple sites and code 730.19, classify the concept as"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,test,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0042_135a3298bc,8,1.432901719585061,"The diagnosis text is 'Effusion of joint of shoulder region'. In this experiment, its medical concept side is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,test,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0042_135a3298bc,9,-5.800840318202972,Medical concept extraction task. Input diagnosis: Effusion of joint of shoulder region. Output concept:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,test,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0042_135a3298bc,10,10.943269647657871,"Given the ICD description Effusion of joint of shoulder region and code 719.01, classify the concept as"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,test,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0043_7794343c1d,8,-0.49499351996928453,"The diagnosis text is 'Chronic osteomyelitis involving ankle and foot'. In this experiment, its medical concept side is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,test,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0043_7794343c1d,9,23.45869415497873,Medical concept extraction task. Input diagnosis: Chronic osteomyelitis involving ankle and foot. Output concept:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,test,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0043_7794343c1d,10,0.2769189774990082,"Given the ICD description Chronic osteomyelitis involving ankle and foot and code 730.17, classify the concept as"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,test,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0043_7794343c1d,8,3.2615745048969984,"The diagnosis text is 'Ankylosis of joint of multiple sites'. In this experiment, its medical concept side is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,test,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0043_7794343c1d,9,-5.628794990479946,Medical concept extraction task. Input diagnosis: Ankylosis of joint of multiple sites. Output concept:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,test,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0043_7794343c1d,10,8.496313876006752,"Given the ICD description Ankylosis of joint of multiple sites and code 718.59, classify the concept as"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,1,4.137721139268251,Clinical coding note: ICD 711.94 is described as Unspecified infective arthritis involving hand. The contrastive medical concept is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,2,5.8030761156987865,Medical ontology entry: Unspecified infective arthritis involving hand (711.94). The best concept label is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,3,-9.094591860455694,A clinician reviews the diagnosis 'Unspecified infective arthritis involving hand' with ICD code 711.94. This diagnosis belongs to the concept
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,4,-0.8971008956416426,"In a diagnostic terminology table, 711.94 means Unspecified infective arthritis involving hand. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,5,1.9986940565286204,Coding audit: diagnosis=711.94; description=Unspecified infective arthritis involving hand. Assign the medical concept label:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,6,1.5609190436225617,EHR problem list item: Unspecified infective arthritis involving hand. The high-level concept represented by this item is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,7,3.11621542951616,"For ICD concept 711.94, 'Unspecified infective arthritis involving hand', the contrastive label should be"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,1,7.5881868451833725,"Clinical coding note: ICD 718.50 is described as Ankylosis of joint, site unspecified. The contrastive medical concept is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,2,3.901473429054022,"Medical ontology entry: Ankylosis of joint, site unspecified (718.50). The best concept label is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,3,0.2312790364958346,"A clinician reviews the diagnosis 'Ankylosis of joint, site unspecified' with ICD code 718.50. This diagnosis belongs to the concept"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,4,10.27778402538388,"In a diagnostic terminology table, 718.50 means Ankylosis of joint, site unspecified. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,5,9.027002658694983,"Coding audit: diagnosis=718.50; description=Ankylosis of joint, site unspecified. Assign the medical concept label:"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,6,5.825137064792216,"EHR problem list item: Ankylosis of joint, site unspecified. The high-level concept represented by this item is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0044_f65ec4ac48,7,4.024541520746425,"For ICD concept 718.50, 'Ankylosis of joint, site unspecified', the contrastive label should be"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,1,2.332229287363589,Clinical coding note: ICD 711.36 is described as Postdysenteric arthropathy involving lower leg. The contrastive medical concept is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,2,-0.2481534406542778,Medical ontology entry: Postdysenteric arthropathy involving lower leg (711.36). The best concept label is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,3,-4.210465848445892,A clinician reviews the diagnosis 'Postdysenteric arthropathy involving lower leg' with ICD code 711.36. This diagnosis belongs to the concept
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,4,-7.481307404814288,"In a diagnostic terminology table, 711.36 means Postdysenteric arthropathy involving lower leg. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,5,1.0299406610429287,Coding audit: diagnosis=711.36; description=Postdysenteric arthropathy involving lower leg. Assign the medical concept label:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,6,0.8965450609102845,EHR problem list item: Postdysenteric arthropathy involving lower leg. The high-level concept represented by this item is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,7,-1.620943793663173,"For ICD concept 711.36, 'Postdysenteric arthropathy involving lower leg', the contrastive label should be"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,1,7.345512132160366,Clinical coding note: ICD 718.10 is described as Loose body in joint site unspecified. The contrastive medical concept is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,2,5.990950932027772,Medical ontology entry: Loose body in joint site unspecified (718.10). The best concept label is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,3,4.9734915480948985,A clinician reviews the diagnosis 'Loose body in joint site unspecified' with ICD code 718.10. This diagnosis belongs to the concept
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,4,11.77671353094047,"In a diagnostic terminology table, 718.10 means Loose body in joint site unspecified. The relevant concept category is"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,5,9.456247081048787,Coding audit: diagnosis=718.10; description=Loose body in joint site unspecified. Assign the medical concept label:
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,6,-0.4772560824640095,EHR problem list item: Loose body in joint site unspecified. The high-level concept represented by this item is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,negative,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0045_3040e6c9a8,7,8.59332013517269,"For ICD concept 718.10, 'Loose body in joint site unspecified', the contrastive label should be"
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0046_88ca265bd6,1,-0.3735858998261392,Clinical coding note: ICD 711.32 is described as Postdysenteric arthropathy involving upper arm. The contrastive medical concept is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0046_88ca265bd6,2,-1.8011422790586948,Medical ontology entry: Postdysenteric arthropathy involving upper arm (711.32). The best concept label is
musculoskeletal_infective_vs_nontraumatic_joint_ccs,positive,train,musculoskeletal_infective_vs_nontraumatic_joint_ccs_0046_88ca265bd6,3,-4.01262138877064,A clinician reviews the diagnosis 'Postdysenteric arthropathy involving upper arm' with ICD code 711.32. This diagnosis belongs to the concept
