axis_id,pair_index,pair_id,layer,position,clean_logprob_diff,corrupt_logprob_diff,patched_logprob_diff,normalized_score,positive_prompt,negative_prompt
diabetes_complication_status_ccs,1,diabetes_complication_status_ccs_0001_4b7ae5f774,20,-2,6.333733528852463,9.300034537911415,6.354000359773636,0.00683235816570169,"Given the ICD description Secondary diabetes mellitus, uncontrolled and code 249.01, classify the concept as","Given the ICD description Acetonuria and code 791.6, classify the concept as"
diabetes_complication_status_ccs,1,diabetes_complication_status_ccs_0001_4b7ae5f774,20,-3,6.333733528852463,9.300034537911415,6.321549713611603,-0.004107410274160023,"Given the ICD description Secondary diabetes mellitus, uncontrolled and code 249.01, classify the concept as","Given the ICD description Acetonuria and code 791.6, classify the concept as"
diabetes_complication_status_ccs,1,diabetes_complication_status_ccs_0001_4b7ae5f774,20,-4,6.333733528852463,9.300034537911415,6.3698689341545105,0.012181975191220242,"Given the ICD description Secondary diabetes mellitus, uncontrolled and code 249.01, classify the concept as","Given the ICD description Acetonuria and code 791.6, classify the concept as"
diabetes_complication_status_ccs,1,diabetes_complication_status_ccs_0001_4b7ae5f774,21,-1,6.333733528852463,9.300034537911415,6.339603036642075,0.0019787296608424427,"Given the ICD description Secondary diabetes mellitus, uncontrolled and code 249.01, classify the concept as","Given the ICD description Acetonuria and code 791.6, classify the concept as"
diabetes_complication_status_ccs,1,diabetes_complication_status_ccs_0001_4b7ae5f774,21,-2,6.333733528852463,9.300034537911415,6.365511506795883,0.01071299839307335,"Given the ICD description Secondary diabetes mellitus, uncontrolled and code 249.01, classify the concept as","Given the ICD description Acetonuria and code 791.6, classify the concept as"
diabetes_complication_status_ccs,1,diabetes_complication_status_ccs_0001_4b7ae5f774,21,-3,6.333733528852463,9.300034537911415,6.320842444896698,-0.00434584484730173,"Given the ICD description Secondary diabetes mellitus, uncontrolled and code 249.01, classify the concept as","Given the ICD description Acetonuria and code 791.6, classify the concept as"
diabetes_complication_status_ccs,1,diabetes_complication_status_ccs_0001_4b7ae5f774,21,-4,6.333733528852463,9.300034537911415,6.3624977469444275,0.009696999058463746,"Given the ICD description Secondary diabetes mellitus, uncontrolled and code 249.01, classify the concept as","Given the ICD description Acetonuria and code 791.6, classify the concept as"
diabetes_complication_status_ccs,1,diabetes_complication_status_ccs_0001_4b7ae5f774,22,-1,6.333733528852463,9.300034537911415,6.327608793973923,-0.0020647718690164516,"Given the ICD description Secondary diabetes mellitus, uncontrolled and code 249.01, classify the concept as","Given the ICD description Acetonuria and code 791.6, classify the concept as"
diabetes_complication_status_ccs,1,diabetes_complication_status_ccs_0001_4b7ae5f774,22,-2,6.333733528852463,9.300034537911415,6.370049327611923,0.012242789470304464,"Given the ICD description Secondary diabetes mellitus, uncontrolled and code 249.01, classify the concept as","Given the ICD description Acetonuria and code 791.6, classify the concept as"
diabetes_complication_status_ccs,1,diabetes_complication_status_ccs_0001_4b7ae5f774,22,-3,6.333733528852463,9.300034537911415,6.324860036373138,-0.002991433590935339,"Given the ICD description Secondary diabetes mellitus, uncontrolled and code 249.01, classify the concept as","Given the ICD description Acetonuria and code 791.6, classify the concept as"
diabetes_complication_status_ccs,1,diabetes_complication_status_ccs_0001_4b7ae5f774,22,-4,6.333733528852463,9.300034537911415,6.366560727357864,0.011066711842509845,"Given the ICD description Secondary diabetes mellitus, uncontrolled and code 249.01, classify the concept as","Given the ICD description Acetonuria and code 791.6, classify the concept as"
diabetes_complication_status_ccs,1,diabetes_complication_status_ccs_0001_4b7ae5f774,23,-1,6.333733528852463,9.300034537911415,6.301541894674301,-0.01085245026713398,"Given the ICD description Secondary diabetes mellitus, uncontrolled and code 249.01, classify the concept as","Given the ICD description Acetonuria and code 791.6, classify the concept as"
diabetes_complication_status_ccs,1,diabetes_complication_status_ccs_0001_4b7ae5f774,23,-2,6.333733528852463,9.300034537911415,6.3752250373363495,0.013987625786180662,"Given the ICD description Secondary diabetes mellitus, uncontrolled and code 249.01, classify the concept as","Given the ICD description Acetonuria and code 791.6, classify the concept as"
diabetes_complication_status_ccs,1,diabetes_complication_status_ccs_0001_4b7ae5f774,23,-3,6.333733528852463,9.300034537911415,6.322318404912949,-0.003848268906174011,"Given the ICD description Secondary diabetes mellitus, uncontrolled and code 249.01, classify the concept as","Given the ICD description Acetonuria and code 791.6, classify the concept as"
diabetes_complication_status_ccs,1,diabetes_complication_status_ccs_0001_4b7ae5f774,23,-4,6.333733528852463,9.300034537911415,6.342826217412949,0.003065329018436487,"Given the ICD description Secondary diabetes mellitus, uncontrolled and code 249.01, classify the concept as","Given the ICD description Acetonuria and code 791.6, classify the concept as"
diabetes_complication_status_ccs,2,diabetes_complication_status_ccs_0007_0a90e5d734,19,-1,5.906149327754974,12.303191274404526,5.9380452036857605,0.004986035138864704,"Given the ICD description Secondary diabetes mellitus with unspecified complication, uncontrolled and code 249.91, classify the concept as","Given the ICD description Encounter for insulin pump training and code V65.46, classify the concept as"
diabetes_complication_status_ccs,2,diabetes_complication_status_ccs_0007_0a90e5d734,19,-2,5.906149327754974,12.303191274404526,5.838127553462982,-0.01063331690792157,"Given the ICD description Secondary diabetes mellitus with unspecified complication, uncontrolled and code 249.91, classify the concept as","Given the ICD description Encounter for insulin pump training and code V65.46, classify the concept as"
diabetes_complication_status_ccs,2,diabetes_complication_status_ccs_0007_0a90e5d734,19,-3,5.906149327754974,12.303191274404526,5.889651596546173,-0.002578962487097955,"Given the ICD description Secondary diabetes mellitus with unspecified complication, uncontrolled and code 249.91, classify the concept as","Given the ICD description Encounter for insulin pump training and code V65.46, classify the concept as"
diabetes_complication_status_ccs,2,diabetes_complication_status_ccs_0007_0a90e5d734,19,-4,5.906149327754974,12.303191274404526,5.912552356719971,0.0010009359041877038,"Given the ICD description Secondary diabetes mellitus with unspecified complication, uncontrolled and code 249.91, classify the concept as","Given the ICD description Encounter for insulin pump training and code V65.46, classify the concept as"
diabetes_complication_status_ccs,2,diabetes_complication_status_ccs_0007_0a90e5d734,20,-1,5.906149327754974,12.303191274404526,5.925880551338196,0.003084429295255076,"Given the ICD description Secondary diabetes mellitus with unspecified complication, uncontrolled and code 249.91, classify the concept as","Given the ICD description Encounter for insulin pump training and code V65.46, classify the concept as"
diabetes_complication_status_ccs,2,diabetes_complication_status_ccs_0007_0a90e5d734,20,-2,5.906149327754974,12.303191274404526,5.846046030521393,-0.009395482745749483,"Given the ICD description Secondary diabetes mellitus with unspecified complication, uncontrolled and code 249.91, classify the concept as","Given the ICD description Encounter for insulin pump training and code V65.46, classify the concept as"
diabetes_complication_status_ccs,2,diabetes_complication_status_ccs_0007_0a90e5d734,20,-3,5.906149327754974,12.303191274404526,5.890911340713501,-0.0023820364425551845,"Given the ICD description Secondary diabetes mellitus with unspecified complication, uncontrolled and code 249.91, classify the concept as","Given the ICD description Encounter for insulin pump training and code V65.46, classify the concept as"
diabetes_complication_status_ccs,2,diabetes_complication_status_ccs_0007_0a90e5d734,20,-4,5.906149327754974,12.303191274404526,5.914624631404877,0.001324878548645641,"Given the ICD description Secondary diabetes mellitus with unspecified complication, uncontrolled and code 249.91, classify the concept as","Given the ICD description Encounter for insulin pump training and code V65.46, classify the concept as"
diabetes_complication_status_ccs,2,diabetes_complication_status_ccs_0007_0a90e5d734,21,-1,5.906149327754974,12.303191274404526,5.926544725894928,0.0031882545573482905,"Given the ICD description Secondary diabetes mellitus with unspecified complication, uncontrolled and code 249.91, classify the concept as","Given the ICD description Encounter for insulin pump training and code V65.46, classify the concept as"
diabetes_complication_status_ccs,2,diabetes_complication_status_ccs_0007_0a90e5d734,21,-2,5.906149327754974,12.303191274404526,5.857748508453369,-0.007566125047367422,"Given the ICD description Secondary diabetes mellitus with unspecified complication, uncontrolled and code 249.91, classify the concept as","Given the ICD description Encounter for insulin pump training and code V65.46, classify the concept as"
diabetes_complication_status_ccs,2,diabetes_complication_status_ccs_0007_0a90e5d734,21,-3,5.906149327754974,12.303191274404526,5.891284644603729,-0.0023236807379433382,"Given the ICD description Secondary diabetes mellitus with unspecified complication, uncontrolled and code 249.91, classify the concept as","Given the ICD description Encounter for insulin pump training and code V65.46, classify the concept as"
diabetes_complication_status_ccs,2,diabetes_complication_status_ccs_0007_0a90e5d734,21,-4,5.906149327754974,12.303191274404526,5.910263240337372,0.0006430960773286974,"Given the ICD description Secondary diabetes mellitus with unspecified complication, uncontrolled and code 249.91, classify the concept as","Given the ICD description Encounter for insulin pump training and code V65.46, classify the concept as"
diabetes_complication_status_ccs,2,diabetes_complication_status_ccs_0007_0a90e5d734,22,-1,5.906149327754974,12.303191274404526,5.876178741455078,-0.004685069528986491,"Given the ICD description Secondary diabetes mellitus with unspecified complication, uncontrolled and code 249.91, classify the concept as","Given the ICD description Encounter for insulin pump training and code V65.46, classify the concept as"
diabetes_complication_status_ccs,2,diabetes_complication_status_ccs_0007_0a90e5d734,22,-2,5.906149327754974,12.303191274404526,5.860079884529114,-0.0072016790901284385,"Given the ICD description Secondary diabetes mellitus with unspecified complication, uncontrolled and code 249.91, classify the concept as","Given the ICD description Encounter for insulin pump training and code V65.46, classify the concept as"
diabetes_complication_status_ccs,2,diabetes_complication_status_ccs_0007_0a90e5d734,22,-3,5.906149327754974,12.303191274404526,5.8956499099731445,-0.0016412926270287943,"Given the ICD description Secondary diabetes mellitus with unspecified complication, uncontrolled and code 249.91, classify the concept as","Given the ICD description Encounter for insulin pump training and code V65.46, classify the concept as"
diabetes_complication_status_ccs,2,diabetes_complication_status_ccs_0007_0a90e5d734,22,-4,5.906149327754974,12.303191274404526,5.9098857045173645,0.0005840788279256263,"Given the ICD description Secondary diabetes mellitus with unspecified complication, uncontrolled and code 249.91, classify the concept as","Given the ICD description Encounter for insulin pump training and code V65.46, classify the concept as"
diabetes_complication_status_ccs,2,diabetes_complication_status_ccs_0007_0a90e5d734,23,-1,5.906149327754974,12.303191274404526,5.899413645267487,-0.0010529370517908835,"Given the ICD description Secondary diabetes mellitus with unspecified complication, uncontrolled and code 249.91, classify the concept as","Given the ICD description Encounter for insulin pump training and code V65.46, classify the concept as"
diabetes_complication_status_ccs,2,diabetes_complication_status_ccs_0007_0a90e5d734,23,-2,5.906149327754974,12.303191274404526,5.8474151492118835,-0.009181459029489846,"Given the ICD description Secondary diabetes mellitus with unspecified complication, uncontrolled and code 249.91, classify the concept as","Given the ICD description Encounter for insulin pump training and code V65.46, classify the concept as"
diabetes_complication_status_ccs,2,diabetes_complication_status_ccs_0007_0a90e5d734,23,-3,5.906149327754974,12.303191274404526,5.898843765258789,-0.0011420219778317366,"Given the ICD description Secondary diabetes mellitus with unspecified complication, uncontrolled and code 249.91, classify the concept as","Given the ICD description Encounter for insulin pump training and code V65.46, classify the concept as"
diabetes_complication_status_ccs,2,diabetes_complication_status_ccs_0007_0a90e5d734,23,-4,5.906149327754974,12.303191274404526,5.903824806213379,-0.0003633744410278451,"Given the ICD description Secondary diabetes mellitus with unspecified complication, uncontrolled and code 249.91, classify the concept as","Given the ICD description Encounter for insulin pump training and code V65.46, classify the concept as"
diabetes_complication_status_ccs,3,diabetes_complication_status_ccs_0012_a516e969b3,19,-1,8.968073785305023,0.04785895347595215,8.94081062078476,0.0030563349688600963,"Given the ICD description Secondary diabetes mellitus with other specified manifestations, uncontrolled and code 249.81, classify the concept as","Given the ICD description type II diabetes mellitus [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, not stated as uncontrolled, without mention of complication and code 250.00, classify the concept as"
diabetes_complication_status_ccs,3,diabetes_complication_status_ccs_0012_a516e969b3,19,-2,8.968073785305023,0.04785895347595215,8.81550920009613,0.01710324113097731,"Given the ICD description Secondary diabetes mellitus with other specified manifestations, uncontrolled and code 249.81, classify the concept as","Given the ICD description type II diabetes mellitus [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, not stated as uncontrolled, without mention of complication and code 250.00, classify the concept as"
diabetes_complication_status_ccs,3,diabetes_complication_status_ccs_0012_a516e969b3,19,-3,8.968073785305023,0.04785895347595215,8.92185640335083,0.005181196061476059,"Given the ICD description Secondary diabetes mellitus with other specified manifestations, uncontrolled and code 249.81, classify the concept as","Given the ICD description type II diabetes mellitus [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, not stated as uncontrolled, without mention of complication and code 250.00, classify the concept as"
diabetes_complication_status_ccs,3,diabetes_complication_status_ccs_0012_a516e969b3,19,-4,8.968073785305023,0.04785895347595215,8.89665162563324,0.008006775735594978,"Given the ICD description Secondary diabetes mellitus with other specified manifestations, uncontrolled and code 249.81, classify the concept as","Given the ICD description type II diabetes mellitus [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, not stated as uncontrolled, without mention of complication and code 250.00, classify the concept as"
diabetes_complication_status_ccs,3,diabetes_complication_status_ccs_0012_a516e969b3,20,-1,8.968073785305023,0.04785895347595215,8.922250509262085,0.0051370148485025075,"Given the ICD description Secondary diabetes mellitus with other specified manifestations, uncontrolled and code 249.81, classify the concept as","Given the ICD description type II diabetes mellitus [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, not stated as uncontrolled, without mention of complication and code 250.00, classify the concept as"
diabetes_complication_status_ccs,3,diabetes_complication_status_ccs_0012_a516e969b3,20,-2,8.968073785305023,0.04785895347595215,8.807398915290833,0.01801244398743305,"Given the ICD description Secondary diabetes mellitus with other specified manifestations, uncontrolled and code 249.81, classify the concept as","Given the ICD description type II diabetes mellitus [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, not stated as uncontrolled, without mention of complication and code 250.00, classify the concept as"
diabetes_complication_status_ccs,3,diabetes_complication_status_ccs_0012_a516e969b3,20,-3,8.968073785305023,0.04785895347595215,8.894369721412659,0.008262588433338398,"Given the ICD description Secondary diabetes mellitus with other specified manifestations, uncontrolled and code 249.81, classify the concept as","Given the ICD description type II diabetes mellitus [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, not stated as uncontrolled, without mention of complication and code 250.00, classify the concept as"
diabetes_complication_status_ccs,3,diabetes_complication_status_ccs_0012_a516e969b3,20,-4,8.968073785305023,0.04785895347595215,8.908872485160828,0.006636757214966812,"Given the ICD description Secondary diabetes mellitus with other specified manifestations, uncontrolled and code 249.81, classify the concept as","Given the ICD description type II diabetes mellitus [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, not stated as uncontrolled, without mention of complication and code 250.00, classify the concept as"
diabetes_complication_status_ccs,3,diabetes_complication_status_ccs_0012_a516e969b3,21,-1,8.968073785305023,0.04785895347595215,8.822188019752502,0.01635451256532206,"Given the ICD description Secondary diabetes mellitus with other specified manifestations, uncontrolled and code 249.81, classify the concept as","Given the ICD description type II diabetes mellitus [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, not stated as uncontrolled, without mention of complication and code 250.00, classify the concept as"
diabetes_complication_status_ccs,3,diabetes_complication_status_ccs_0012_a516e969b3,21,-2,8.968073785305023,0.04785895347595215,8.817925691604614,0.016832340535639475,"Given the ICD description Secondary diabetes mellitus with other specified manifestations, uncontrolled and code 249.81, classify the concept as","Given the ICD description type II diabetes mellitus [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, not stated as uncontrolled, without mention of complication and code 250.00, classify the concept as"
diabetes_complication_status_ccs,3,diabetes_complication_status_ccs_0012_a516e969b3,21,-3,8.968073785305023,0.04785895347595215,8.909583508968353,0.0065570479455231475,"Given the ICD description Secondary diabetes mellitus with other specified manifestations, uncontrolled and code 249.81, classify the concept as","Given the ICD description type II diabetes mellitus [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, not stated as uncontrolled, without mention of complication and code 250.00, classify the concept as"
diabetes_complication_status_ccs,3,diabetes_complication_status_ccs_0012_a516e969b3,21,-4,8.968073785305023,0.04785895347595215,8.91779911518097,0.005636038040772751,"Given the ICD description Secondary diabetes mellitus with other specified manifestations, uncontrolled and code 249.81, classify the concept as","Given the ICD description type II diabetes mellitus [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, not stated as uncontrolled, without mention of complication and code 250.00, classify the concept as"
diabetes_complication_status_ccs,3,diabetes_complication_status_ccs_0012_a516e969b3,22,-1,8.968073785305023,0.04785895347595215,8.790447771549225,0.019912750657304124,"Given the ICD description Secondary diabetes mellitus with other specified manifestations, uncontrolled and code 249.81, classify the concept as","Given the ICD description type II diabetes mellitus [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, not stated as uncontrolled, without mention of complication and code 250.00, classify the concept as"
diabetes_complication_status_ccs,3,diabetes_complication_status_ccs_0012_a516e969b3,22,-2,8.968073785305023,0.04785895347595215,8.852745413780212,0.012928878250027859,"Given the ICD description Secondary diabetes mellitus with other specified manifestations, uncontrolled and code 249.81, classify the concept as","Given the ICD description type II diabetes mellitus [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, not stated as uncontrolled, without mention of complication and code 250.00, classify the concept as"
diabetes_complication_status_ccs,3,diabetes_complication_status_ccs_0012_a516e969b3,22,-3,8.968073785305023,0.04785895347595215,8.928569853305817,0.004428585268848996,"Given the ICD description Secondary diabetes mellitus with other specified manifestations, uncontrolled and code 249.81, classify the concept as","Given the ICD description type II diabetes mellitus [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, not stated as uncontrolled, without mention of complication and code 250.00, classify the concept as"
diabetes_complication_status_ccs,3,diabetes_complication_status_ccs_0012_a516e969b3,22,-4,8.968073785305023,0.04785895347595215,8.931593000888824,0.004089675540776009,"Given the ICD description Secondary diabetes mellitus with other specified manifestations, uncontrolled and code 249.81, classify the concept as","Given the ICD description type II diabetes mellitus [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, not stated as uncontrolled, without mention of complication and code 250.00, classify the concept as"
diabetes_complication_status_ccs,3,diabetes_complication_status_ccs_0012_a516e969b3,23,-1,8.968073785305023,0.04785895347595215,8.823962211608887,0.016155616923251466,"Given the ICD description Secondary diabetes mellitus with other specified manifestations, uncontrolled and code 249.81, classify the concept as","Given the ICD description type II diabetes mellitus [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, not stated as uncontrolled, without mention of complication and code 250.00, classify the concept as"
diabetes_complication_status_ccs,3,diabetes_complication_status_ccs_0012_a516e969b3,23,-2,8.968073785305023,0.04785895347595215,8.875062823295593,0.010426986766904832,"Given the ICD description Secondary diabetes mellitus with other specified manifestations, uncontrolled and code 249.81, classify the concept as","Given the ICD description type II diabetes mellitus [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, not stated as uncontrolled, without mention of complication and code 250.00, classify the concept as"
diabetes_complication_status_ccs,3,diabetes_complication_status_ccs_0012_a516e969b3,23,-3,8.968073785305023,0.04785895347595215,8.92922556400299,0.0043550768714016195,"Given the ICD description Secondary diabetes mellitus with other specified manifestations, uncontrolled and code 249.81, classify the concept as","Given the ICD description type II diabetes mellitus [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, not stated as uncontrolled, without mention of complication and code 250.00, classify the concept as"
diabetes_complication_status_ccs,3,diabetes_complication_status_ccs_0012_a516e969b3,23,-4,8.968073785305023,0.04785895347595215,8.942531943321228,0.002863366237846299,"Given the ICD description Secondary diabetes mellitus with other specified manifestations, uncontrolled and code 249.81, classify the concept as","Given the ICD description type II diabetes mellitus [non-insulin dependent type] [NIDDM type] [adult-onset type] or unspecified type, not stated as uncontrolled, without mention of complication and code 250.00, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,1,drug_poisoning_vs_nondrug_poisoning_ccs_0004_0769b80083,25,-1,3.656642365414882,-2.3093881625318318,3.6663612603442743,-0.0016290387526289019,"Given the ICD description Poisoning by vitamin K and code 964.3, classify the concept as","Given the ICD description Toxic effect of chromium and code 985.6, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,1,drug_poisoning_vs_nondrug_poisoning_ccs_0004_0769b80083,25,-2,3.656642365414882,-2.3093881625318318,3.6501740699168295,0.0010841874622922452,"Given the ICD description Poisoning by vitamin K and code 964.3, classify the concept as","Given the ICD description Toxic effect of chromium and code 985.6, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,1,drug_poisoning_vs_nondrug_poisoning_ccs_0004_0769b80083,25,-3,3.656642365414882,-2.3093881625318318,3.664069579448551,-0.001244917202296823,"Given the ICD description Poisoning by vitamin K and code 964.3, classify the concept as","Given the ICD description Toxic effect of chromium and code 985.6, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,1,drug_poisoning_vs_nondrug_poisoning_ccs_0004_0769b80083,25,-4,3.656642365414882,-2.3093881625318318,3.6537825342966244,0.0004793524110983663,"Given the ICD description Poisoning by vitamin K and code 964.3, classify the concept as","Given the ICD description Toxic effect of chromium and code 985.6, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,1,drug_poisoning_vs_nondrug_poisoning_ccs_0004_0769b80083,26,-1,3.656642365414882,-2.3093881625318318,3.6707189555454534,-0.002359456604291952,"Given the ICD description Poisoning by vitamin K and code 964.3, classify the concept as","Given the ICD description Toxic effect of chromium and code 985.6, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,1,drug_poisoning_vs_nondrug_poisoning_ccs_0004_0769b80083,26,-2,3.656642365414882,-2.3093881625318318,3.6576891425356735,-0.00017545621261707447,"Given the ICD description Poisoning by vitamin K and code 964.3, classify the concept as","Given the ICD description Toxic effect of chromium and code 985.6, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,1,drug_poisoning_vs_nondrug_poisoning_ccs_0004_0769b80083,26,-3,3.656642365414882,-2.3093881625318318,3.6638625140476506,-0.001210209803477732,"Given the ICD description Poisoning by vitamin K and code 964.3, classify the concept as","Given the ICD description Toxic effect of chromium and code 985.6, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,1,drug_poisoning_vs_nondrug_poisoning_ccs_0004_0769b80083,26,-4,3.656642365414882,-2.3093881625318318,3.6545914884482045,0.00034375904666774173,"Given the ICD description Poisoning by vitamin K and code 964.3, classify the concept as","Given the ICD description Toxic effect of chromium and code 985.6, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,1,drug_poisoning_vs_nondrug_poisoning_ccs_0004_0769b80083,27,-1,3.656642365414882,-2.3093881625318318,3.665391253074631,-0.0014664503674204393,"Given the ICD description Poisoning by vitamin K and code 964.3, classify the concept as","Given the ICD description Toxic effect of chromium and code 985.6, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,1,drug_poisoning_vs_nondrug_poisoning_ccs_0004_0769b80083,27,-2,3.656642365414882,-2.3093881625318318,3.66117220025626,-0.0007592711468972376,"Given the ICD description Poisoning by vitamin K and code 964.3, classify the concept as","Given the ICD description Toxic effect of chromium and code 985.6, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,1,drug_poisoning_vs_nondrug_poisoning_ccs_0004_0769b80083,27,-3,3.656642365414882,-2.3093881625318318,3.6670039173332043,-0.0017367581124141987,"Given the ICD description Poisoning by vitamin K and code 964.3, classify the concept as","Given the ICD description Toxic effect of chromium and code 985.6, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,1,drug_poisoning_vs_nondrug_poisoning_ccs_0004_0769b80083,27,-4,3.656642365414882,-2.3093881625318318,3.6569772237562574,-5.6127493784483144e-05,"Given the ICD description Poisoning by vitamin K and code 964.3, classify the concept as","Given the ICD description Toxic effect of chromium and code 985.6, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,1,drug_poisoning_vs_nondrug_poisoning_ccs_0004_0769b80083,28,-1,3.656642365414882,-2.3093881625318318,3.668140100344317,-0.001927200150179595,"Given the ICD description Poisoning by vitamin K and code 964.3, classify the concept as","Given the ICD description Toxic effect of chromium and code 985.6, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,1,drug_poisoning_vs_nondrug_poisoning_ccs_0004_0769b80083,28,-2,3.656642365414882,-2.3093881625318318,3.6615795386896934,-0.0008275474373931085,"Given the ICD description Poisoning by vitamin K and code 964.3, classify the concept as","Given the ICD description Toxic effect of chromium and code 985.6, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,1,drug_poisoning_vs_nondrug_poisoning_ccs_0004_0769b80083,28,-3,3.656642365414882,-2.3093881625318318,3.6631635903031565,-0.0010930592556855068,"Given the ICD description Poisoning by vitamin K and code 964.3, classify the concept as","Given the ICD description Toxic effect of chromium and code 985.6, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,1,drug_poisoning_vs_nondrug_poisoning_ccs_0004_0769b80083,28,-4,3.656642365414882,-2.3093881625318318,3.6554230928013567,0.00020436915430015727,"Given the ICD description Poisoning by vitamin K and code 964.3, classify the concept as","Given the ICD description Toxic effect of chromium and code 985.6, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,1,drug_poisoning_vs_nondrug_poisoning_ccs_0004_0769b80083,29,-1,3.656642365414882,-2.3093881625318318,3.6719277373922523,-0.0025620673420574816,"Given the ICD description Poisoning by vitamin K and code 964.3, classify the concept as","Given the ICD description Toxic effect of chromium and code 985.6, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,1,drug_poisoning_vs_nondrug_poisoning_ccs_0004_0769b80083,29,-2,3.656642365414882,-2.3093881625318318,3.668505598587217,-0.001988463370538202,"Given the ICD description Poisoning by vitamin K and code 964.3, classify the concept as","Given the ICD description Toxic effect of chromium and code 985.6, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,1,drug_poisoning_vs_nondrug_poisoning_ccs_0004_0769b80083,29,-3,3.656642365414882,-2.3093881625318318,3.6647366757388227,-0.001356732971114439,"Given the ICD description Poisoning by vitamin K and code 964.3, classify the concept as","Given the ICD description Toxic effect of chromium and code 985.6, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,1,drug_poisoning_vs_nondrug_poisoning_ccs_0004_0769b80083,29,-4,3.656642365414882,-2.3093881625318318,3.6559823035495356,0.00011063668921145715,"Given the ICD description Poisoning by vitamin K and code 964.3, classify the concept as","Given the ICD description Toxic effect of chromium and code 985.6, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,2,drug_poisoning_vs_nondrug_poisoning_ccs_0006_668b17d1ed,25,-1,-0.5082037577521987,-1.6536548169169691,-0.5029375036829151,-0.004597537386820877,"Given the ICD description Poisoning by digestants and code 973.4, classify the concept as","Given the ICD description Toxic effect of nitroglycol and code 982.4, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,2,drug_poisoning_vs_nondrug_poisoning_ccs_0006_668b17d1ed,25,-2,-0.5082037577521987,-1.6536548169169691,-0.5182157230447046,0.008740631223307222,"Given the ICD description Poisoning by digestants and code 973.4, classify the concept as","Given the ICD description Toxic effect of nitroglycol and code 982.4, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,2,drug_poisoning_vs_nondrug_poisoning_ccs_0006_668b17d1ed,25,-3,-0.5082037577521987,-1.6536548169169691,-0.5124660792644136,0.0037210856615059575,"Given the ICD description Poisoning by digestants and code 973.4, classify the concept as","Given the ICD description Toxic effect of nitroglycol and code 982.4, classify the concept as"
drug_poisoning_vs_nondrug_poisoning_ccs,2,drug_poisoning_vs_nondrug_poisoning_ccs_0006_668b17d1ed,25,-4,-0.5082037577521987,-1.6536548169169691,-0.5138614815659821,0.004939297727751743,"Given the ICD description Poisoning by digestants and code 973.4, classify the concept as","Given the ICD description Toxic effect of nitroglycol and code 982.4, classify the concept as"
