axis_id,layer,rank,feature_id,axis_contribution,activation_diff,decoder_axis_dot,pairs,sae_release,sae_id
diabetes_complication_status_ccs,21,14,2900,0.24604474008083344,-9.53253173828125,-0.025811059400439262,9,gemma-scope-2-4b-it-res-all,layer_21_width_16k_l0_small
congenital_cardiac_vs_other_congenital_ccs,27,25,5511,0.23544983565807343,38.01460647583008,0.006193667650222778,48,gemma-scope-2-4b-it-res-all,layer_27_width_16k_l0_small
joint_dislocation_vs_sprain_ccs,24,27,8011,0.22920745611190796,13.518840789794922,0.01695466786623001,52,gemma-scope-2-4b-it-res-all,layer_24_width_16k_l0_small
congenital_cardiac_vs_other_congenital_ccs,27,26,267,0.22713299095630646,4.523763179779053,0.05020885914564133,48,gemma-scope-2-4b-it-res-all,layer_27_width_16k_l0_small
drug_poisoning_vs_nondrug_poisoning_ccs,27,20,4899,0.20871222019195557,94.72152709960938,0.0022034295834600925,45,gemma-scope-2-4b-it-res-all,layer_27_width_16k_l0_small
congenital_cardiac_vs_other_congenital_ccs,27,27,52,0.19891390204429626,9.474575996398926,0.02099449187517166,48,gemma-scope-2-4b-it-res-all,layer_27_width_16k_l0_small
congenital_cardiac_vs_other_congenital_ccs,27,28,4409,0.1989116668701172,-28.443679809570312,-0.00699317641556263,48,gemma-scope-2-4b-it-res-all,layer_27_width_16k_l0_small
pregnancy_complications_vs_birth_puerperium_ccs,28,17,2,0.18435949087142944,56.90011978149414,0.0032400544732809067,60,gemma-scope-2-4b-it-res-all,layer_28_width_16k_l0_small
joint_dislocation_vs_sprain_ccs,24,28,2286,0.14646150171756744,46.65184783935547,0.0031394576653838158,52,gemma-scope-2-4b-it-res-all,layer_24_width_16k_l0_small
eye_inflammation_vs_other_eye_ccs,27,28,1941,0.14404036104679108,-43.577640533447266,-0.0033053732477128506,60,gemma-scope-2-4b-it-res-all,layer_27_width_16k_l0_small
eye_inflammation_vs_other_eye_ccs,27,29,3100,0.12330528348684311,28.86040687561035,0.004272472113370895,60,gemma-scope-2-4b-it-res-all,layer_27_width_16k_l0_small
joint_dislocation_vs_sprain_ccs,24,29,1162,0.12175855040550232,11.699143409729004,0.010407475754618645,52,gemma-scope-2-4b-it-res-all,layer_24_width_16k_l0_small
pregnancy_complications_vs_birth_puerperium_ccs,28,18,1185,0.12169197201728821,57.374935150146484,0.0021209954284131527,60,gemma-scope-2-4b-it-res-all,layer_28_width_16k_l0_small
congenital_cardiac_vs_other_congenital_ccs,27,29,1432,0.11594835668802261,-24.652114868164062,-0.004703383892774582,48,gemma-scope-2-4b-it-res-all,layer_27_width_16k_l0_small
congenital_cardiac_vs_other_congenital_ccs,27,30,2082,0.09673389047384262,-15.977946281433105,-0.0060542128048837185,48,gemma-scope-2-4b-it-res-all,layer_27_width_16k_l0_small
eye_inflammation_vs_other_eye_ccs,27,30,7007,0.07597583532333374,-13.394899368286133,-0.005671997554600239,60,gemma-scope-2-4b-it-res-all,layer_27_width_16k_l0_small
drug_poisoning_vs_nondrug_poisoning_ccs,27,21,10841,0.07413160800933838,-4.174801826477051,-0.01775691658258438,45,gemma-scope-2-4b-it-res-all,layer_27_width_16k_l0_small
pregnancy_complications_vs_birth_puerperium_ccs,28,19,8236,0.06569388508796692,84.10169219970703,0.0007811244577169418,60,gemma-scope-2-4b-it-res-all,layer_28_width_16k_l0_small
joint_dislocation_vs_sprain_ccs,24,30,1833,0.04653721675276756,76.17265319824219,0.0006109438836574554,52,gemma-scope-2-4b-it-res-all,layer_24_width_16k_l0_small
musculoskeletal_infective_vs_nontraumatic_joint_ccs,26,29,9059,0.03446356579661369,-10.877925872802734,-0.0031682110857218504,60,gemma-scope-2-4b-it-res-all,layer_26_width_16k_l0_small
pregnancy_complications_vs_birth_puerperium_ccs,28,20,14283,0.034254495054483414,-8.065112113952637,-0.004247243516147137,60,gemma-scope-2-4b-it-res-all,layer_28_width_16k_l0_small
drug_poisoning_vs_nondrug_poisoning_ccs,27,22,4985,0.033365678042173386,96.51356506347656,0.00034570973366498947,45,gemma-scope-2-4b-it-res-all,layer_27_width_16k_l0_small
pregnancy_complications_vs_birth_puerperium_ccs,28,21,420,0.03184190019965172,32.619686126708984,0.0009761559776961803,60,gemma-scope-2-4b-it-res-all,layer_28_width_16k_l0_small
pregnancy_complications_vs_birth_puerperium_ccs,28,22,742,0.030356423929333687,-8.810833930969238,-0.0034453519620001316,60,gemma-scope-2-4b-it-res-all,layer_28_width_16k_l0_small
pregnancy_complications_vs_birth_puerperium_ccs,28,23,5539,0.02018943428993225,34.05002975463867,0.0005929344333708286,60,gemma-scope-2-4b-it-res-all,layer_28_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,1,59,0.01694434881210327,-2.5864338874816895,-0.0065512401051819324,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,2,489,0.016608338803052902,-1.779577612876892,-0.009332741610705853,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,3,322,0.016375413164496422,1.1407369375228882,0.01435511838644743,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,4,245,0.011571899987757206,1.291345238685608,0.008961120620369911,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,1,350,0.01089541893452406,-0.6876010298728943,-0.01584555394947529,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,5,26,0.010663409717381,0.952465832233429,0.011195582337677479,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,1,102,0.009871276095509529,0.8295857906341553,0.011899041943252087,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
pregnancy_complications_vs_birth_puerperium_ccs,28,24,817,0.009404785931110382,1.7403075695037842,0.005404094234108925,60,gemma-scope-2-4b-it-res-all,layer_28_width_16k_l0_small
infectious_etiology_ccs,33,2,322,0.00928710587322712,0.5081847906112671,0.018275056034326553,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,6,102,0.006558666471391916,0.2871948182582855,0.022836994379758835,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,7,58,0.004769160412251949,0.847155749797821,0.00562961446121335,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
pregnancy_complications_vs_birth_puerperium_ccs,28,25,4713,0.004766483325511217,21.373241424560547,0.00022301170974969864,60,gemma-scope-2-4b-it-res-all,layer_28_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,2,453,0.004572663921862841,0.3579985499382019,0.01277285534888506,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,3,100,0.003726121736690402,0.3221856355667114,0.011565139517188072,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,4,102,0.0036780850496143103,0.2218901515007019,0.01657615229487419,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,5,396,0.0025832359679043293,0.7639244198799133,0.0033815335482358932,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,3,350,0.0021383645944297314,0.2813517153263092,0.007600325625389814,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,4,4,0.0021363829728215933,-0.1701151579618454,-0.012558450922369957,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,5,245,0.002116105053573847,-0.34937745332717896,-0.006056787446141243,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,6,4,0.0017401456134393811,0.2124907374382019,0.008189277723431587,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,6,100,0.0016290737548843026,-0.24154458940029144,-0.006744401529431343,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,7,489,0.000940633297432214,-1.0410562753677368,-0.0009035374387167394,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,8,2343,0.000940309080760926,0.0878397598862648,0.010704822838306427,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,8,109,0.0008500997209921479,-0.3351338803768158,-0.002536597428843379,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,9,59,0.0005377429188229144,-0.22958984971046448,-0.0023421894293278456,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,10,109,0.0003982297785114497,-0.16684773564338684,-0.002386785577982664,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,9,453,0.0003392775251995772,-0.04296061024069786,-0.007897409610450268,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,7,478,0.00028752058278769255,0.08807583153247833,0.0032644663006067276,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,8,2343,0.00020248640794306993,0.3794303238391876,0.0005336590111255646,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,9,59,0.00019106151012238115,-0.22500504553318024,-0.0008491432527080178,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,10,2343,3.639682836364955e-05,0.0917154923081398,0.00039684493094682693,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,11,396,1.314858400291996e-05,-0.04774576798081398,-0.0002753874287009239,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
diabetes_complication_status_ccs,21,15,15,-0.0,0.0,-0.0362173393368721,9,gemma-scope-2-4b-it-res-all,layer_21_width_16k_l0_small
diabetes_complication_status_ccs,21,16,7,-0.0,0.0,-0.0007341280579566956,9,gemma-scope-2-4b-it-res-all,layer_21_width_16k_l0_small
diabetes_complication_status_ccs,21,17,16,0.0,0.0,0.08172927796840668,9,gemma-scope-2-4b-it-res-all,layer_21_width_16k_l0_small
diabetes_complication_status_ccs,21,18,17,0.0,0.0,0.08267401903867722,9,gemma-scope-2-4b-it-res-all,layer_21_width_16k_l0_small
diabetes_complication_status_ccs,21,19,3,0.0,0.0,0.03985020890831947,9,gemma-scope-2-4b-it-res-all,layer_21_width_16k_l0_small
diabetes_complication_status_ccs,21,20,8,-0.0,0.0,-0.05804978683590889,9,gemma-scope-2-4b-it-res-all,layer_21_width_16k_l0_small
diabetes_complication_status_ccs,21,21,18,-0.0,0.0,-0.09773338586091995,9,gemma-scope-2-4b-it-res-all,layer_21_width_16k_l0_small
diabetes_complication_status_ccs,21,22,19,0.0,0.0,0.05675391107797623,9,gemma-scope-2-4b-it-res-all,layer_21_width_16k_l0_small
diabetes_complication_status_ccs,21,23,9,0.0,0.0,0.07052885740995407,9,gemma-scope-2-4b-it-res-all,layer_21_width_16k_l0_small
diabetes_complication_status_ccs,21,24,20,0.0,0.0,0.06610929220914841,9,gemma-scope-2-4b-it-res-all,layer_21_width_16k_l0_small
diabetes_complication_status_ccs,21,25,21,0.0,0.0,0.0740160271525383,9,gemma-scope-2-4b-it-res-all,layer_21_width_16k_l0_small
diabetes_complication_status_ccs,21,26,1,0.0,0.0,0.08058907836675644,9,gemma-scope-2-4b-it-res-all,layer_21_width_16k_l0_small
diabetes_complication_status_ccs,21,27,4,-0.0,0.0,-0.08544161170721054,9,gemma-scope-2-4b-it-res-all,layer_21_width_16k_l0_small
diabetes_complication_status_ccs,21,28,10,-0.0,0.0,-0.06540613621473312,9,gemma-scope-2-4b-it-res-all,layer_21_width_16k_l0_small
diabetes_complication_status_ccs,21,29,22,-0.0,0.0,-0.08151757717132568,9,gemma-scope-2-4b-it-res-all,layer_21_width_16k_l0_small
diabetes_complication_status_ccs,21,30,23,0.0,0.0,0.07732047140598297,9,gemma-scope-2-4b-it-res-all,layer_21_width_16k_l0_small
musculoskeletal_infective_vs_nontraumatic_joint_ccs,26,30,15,0.0,0.0,0.07102084904909134,60,gemma-scope-2-4b-it-res-all,layer_26_width_16k_l0_small
drug_poisoning_vs_nondrug_poisoning_ccs,27,23,15,-0.0,0.0,-0.20497655868530273,45,gemma-scope-2-4b-it-res-all,layer_27_width_16k_l0_small
drug_poisoning_vs_nondrug_poisoning_ccs,27,24,7,0.0,0.0,0.13377919793128967,45,gemma-scope-2-4b-it-res-all,layer_27_width_16k_l0_small
drug_poisoning_vs_nondrug_poisoning_ccs,27,25,16,0.0,0.0,0.2176138162612915,45,gemma-scope-2-4b-it-res-all,layer_27_width_16k_l0_small
drug_poisoning_vs_nondrug_poisoning_ccs,27,26,17,0.0,0.0,0.12458526343107224,45,gemma-scope-2-4b-it-res-all,layer_27_width_16k_l0_small
drug_poisoning_vs_nondrug_poisoning_ccs,27,27,3,0.0,0.0,0.1923314779996872,45,gemma-scope-2-4b-it-res-all,layer_27_width_16k_l0_small
drug_poisoning_vs_nondrug_poisoning_ccs,27,28,8,-0.0,0.0,-0.18385347723960876,45,gemma-scope-2-4b-it-res-all,layer_27_width_16k_l0_small
drug_poisoning_vs_nondrug_poisoning_ccs,27,29,18,-0.0,0.0,-0.12796807289123535,45,gemma-scope-2-4b-it-res-all,layer_27_width_16k_l0_small
drug_poisoning_vs_nondrug_poisoning_ccs,27,30,19,0.0,0.0,0.18159961700439453,45,gemma-scope-2-4b-it-res-all,layer_27_width_16k_l0_small
pregnancy_complications_vs_birth_puerperium_ccs,28,26,15,0.0,0.0,0.007254284340888262,60,gemma-scope-2-4b-it-res-all,layer_28_width_16k_l0_small
pregnancy_complications_vs_birth_puerperium_ccs,28,27,7,0.0,0.0,0.005826814100146294,60,gemma-scope-2-4b-it-res-all,layer_28_width_16k_l0_small
pregnancy_complications_vs_birth_puerperium_ccs,28,28,16,0.0,0.0,0.011158696375787258,60,gemma-scope-2-4b-it-res-all,layer_28_width_16k_l0_small
pregnancy_complications_vs_birth_puerperium_ccs,28,29,17,0.0,0.0,0.004090789705514908,60,gemma-scope-2-4b-it-res-all,layer_28_width_16k_l0_small
pregnancy_complications_vs_birth_puerperium_ccs,28,30,3,-0.0,0.0,-0.0222930870950222,60,gemma-scope-2-4b-it-res-all,layer_28_width_16k_l0_small
infectious_etiology_ccs,33,11,16,-0.0,0.0,-0.0031106523238122463,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,12,15,-0.0,0.0,-0.008212413638830185,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,13,7,-0.0,0.0,-0.006141442805528641,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,14,3,-0.0,0.0,-0.0016948063857853413,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,15,17,0.0,0.0,0.00998135469853878,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,16,8,0.0,0.0,0.0064295511692762375,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,17,18,-0.0,0.0,-7.703411392867565e-05,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,18,19,0.0,0.0,0.007281404919922352,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,19,9,-0.0,0.0,-0.0029662204906344414,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,20,20,-0.0,0.0,-0.01747981831431389,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,21,1,-0.0,0.0,-0.04407849907875061,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,22,21,0.0,0.0,0.005857185460627079,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,23,10,0.0,0.0,0.015099018812179565,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,24,22,-0.0,0.0,-0.0007753372192382812,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,25,23,-0.0,0.0,-0.004985609091818333,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,26,11,-0.0,0.0,-0.013057691976428032,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,27,24,-0.0,0.0,-0.007818306796252728,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,28,25,-0.0,0.0,-0.001973820384591818,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,29,2,-0.0,0.0,-0.024043738842010498,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
infectious_etiology_ccs,33,30,5,0.0,0.0,0.003244810737669468,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,12,7,0.0,0.0,0.003828893881291151,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,13,15,0.0,0.0,0.021264420822262764,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,14,16,0.0,0.0,0.0017524417489767075,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,15,17,-0.0,0.0,-0.014915237203240395,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,16,3,-0.0,0.0,-0.009951789863407612,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,17,8,0.0,0.0,0.0024707703851163387,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,18,18,-0.0,0.0,-0.005910985171794891,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,19,19,-0.0,0.0,-0.0007291145157068968,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,20,9,-0.0,0.0,-0.003550230525434017,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,21,20,-0.0,0.0,-0.013452483341097832,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,22,21,0.0,0.0,0.004811222665011883,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,23,0,0.0,0.0,0.007745321374386549,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,24,1,-0.0,0.0,-0.009542507119476795,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,25,10,-0.0,0.0,-0.016506418585777283,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,26,22,-0.0,0.0,-0.0002812549937516451,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,27,23,-0.0,0.0,-0.00846672710031271,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,28,11,-0.0,0.0,-0.02576441690325737,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,29,24,0.0,0.0,0.005144311580806971,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
intracranial_injury_vs_upper_limb_fracture_ccs,33,30,5,0.0,0.0,0.010070576332509518,60,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,10,16,0.0,0.0,0.0006610266864299774,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,11,8,0.0,0.0,0.0003294101916253567,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,12,18,0.0,0.0,0.0025974283926188946,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,13,15,0.0,0.0,0.010441768914461136,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,14,7,-0.0,0.0,-0.0018666237592697144,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,15,17,-0.0,0.0,-0.006296737119555473,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,16,3,-0.0,0.0,-0.008113786578178406,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,17,19,-0.0,0.0,-0.012197760865092278,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,18,9,0.0,0.0,0.006665937136858702,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,19,20,-0.0,0.0,-0.0012345719151198864,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,20,1,0.0,0.0,0.012268101796507835,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,21,21,-0.0,0.0,-0.0007730624638497829,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,22,10,-0.0,0.0,-0.0034932096023112535,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,23,22,0.0,0.0,0.009969759732484818,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,24,23,-0.0,0.0,-0.027437768876552582,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,25,11,-0.0,0.0,-0.01302441768348217,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,26,24,0.0,0.0,0.011996745131909847,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,27,25,-0.0,0.0,-0.0015454196836799383,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,28,2,0.0,0.0,0.01982632838189602,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,29,5,0.0,0.0,0.016064390540122986,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
open_wounds_head_trunk_vs_extremity_ccs,33,30,12,-0.0,0.0,-0.001032313797622919,58,gemma-scope-2-4b-it-res-all,layer_33_width_16k_l0_small
